systemTime,severity,tag,timestamp,x,y,z
2023-01-09T15:32:10.481Z,log,acc,9987579,2293,-1278,-8084
2023-01-09T15:32:10.481Z,log,gyro,9987579,-173,-791,-322
2023-01-09T15:32:10.485Z,log,acc,9996978,2341,-1157,-8202
2023-01-09T15:32:10.485Z,log,gyro,9996978,-216,-737,-486
2023-01-09T15:32:10.485Z,log,acc,10006378,2337,-1070,-8218
2023-01-09T15:32:10.485Z,log,gyro,10006378,-221,-622,-600
2023-01-09T15:32:10.485Z,log,acc,10015747,2292,-948,-8165
2023-01-09T15:32:10.485Z,log,gyro,10015747,-203,-485,-673
2023-01-09T15:32:10.485Z,log,mag,10015838,-580,4,561
2023-01-09T15:32:10.489Z,log,acc,10025146,2272,-869,-8103
2023-01-09T15:32:10.489Z,log,gyro,10025146,-209,-350,-720
2023-01-09T15:32:10.489Z,log,acc,10034545,2289,-768,-8041
2023-01-09T15:32:10.489Z,log,gyro,10034545,-238,-218,-739
2023-01-09T15:32:10.535Z,log,acc,10043945,2305,-705,-8002
2023-01-09T15:32:10.535Z,log,gyro,10043945,-236,-66,-734
2023-01-09T15:32:10.539Z,log,acc,10053344,2306,-736,-7939
2023-01-09T15:32:10.539Z,log,gyro,10053344,-211,70,-708
2023-01-09T15:32:10.539Z,log,mag,10053436,-582,3,559
2023-01-09T15:32:10.543Z,log,acc,10062713,2221,-693,-7860
2023-01-09T15:32:10.543Z,log,gyro,10062713,-165,142,-599
2023-01-09T15:32:10.543Z,log,acc,10072113,2039,-656,-7709
2023-01-09T15:32:10.543Z,log,gyro,10072113,9,115,-392
2023-01-09T15:32:10.543Z,log,acc,10081512,1946,-766,-7585
2023-01-09T15:32:10.543Z,log,gyro,10081512,286,55,-160
2023-01-09T15:32:10.543Z,log,acc,10090911,1960,-977,-7524
2023-01-09T15:32:10.543Z,log,gyro,10090911,446,-36,5
2023-01-09T15:32:10.543Z,log,mag,10091003,-573,-2,562
2023-01-09T15:32:10.598Z,log,acc,10100311,2013,-1132,-7626
2023-01-09T15:32:10.598Z,log,gyro,10100311,398,-152,54
2023-01-09T15:32:10.598Z,log,acc,10109680,2056,-1186,-7706
2023-01-09T15:32:10.598Z,log,gyro,10109680,298,-258,43
2023-01-09T15:32:10.602Z,log,acc,10119079,2133,-1273,-7797
2023-01-09T15:32:10.602Z,log,gyro,10119079,267,-307,0
2023-01-09T15:32:10.602Z,log,acc,10128479,2216,-1321,-7948
2023-01-09T15:32:10.602Z,log,gyro,10128479,261,-308,-78
2023-01-09T15:32:10.602Z,log,mag,10128570,-573,0,560
2023-01-09T15:32:10.602Z,log,acc,10137878,2300,-1377,-8031
2023-01-09T15:32:10.606Z,log,gyro,10137878,171,-283,-184
2023-01-09T15:32:10.606Z,log,acc,10147277,2344,-1293,-8080
2023-01-09T15:32:10.606Z,log,gyro,10147277,20,-247,-303
2023-01-09T15:32:10.606Z,log,acc,10156646,2347,-1197,-8143
2023-01-09T15:32:10.606Z,log,gyro,10156646,-88,-192,-389
2023-01-09T15:32:10.656Z,log,acc,10166046,2331,-1207,-8161
2023-01-09T15:32:10.656Z,log,gyro,10166046,-93,-104,-420
2023-01-09T15:32:10.656Z,log,mag,10166137,-571,1,560
2023-01-09T15:32:10.661Z,log,acc,10175445,2309,-1200,-8064
2023-01-09T15:32:10.661Z,log,gyro,10175445,-18,-4,-427
2023-01-09T15:32:10.661Z,log,acc,10184844,2294,-1223,-7965
2023-01-09T15:32:10.661Z,log,gyro,10184844,72,85,-416
2023-01-09T15:32:10.661Z,log,acc,10194244,2269,-1209,-7879
2023-01-09T15:32:10.661Z,log,gyro,10194244,180,155,-400
2023-01-09T15:32:10.661Z,log,acc,10203613,2219,-1200,-7820
2023-01-09T15:32:10.661Z,log,gyro,10203613,308,207,-376
2023-01-09T15:32:10.661Z,log,mag,10203704,-576,0,562
2023-01-09T15:32:10.665Z,log,acc,10213012,2201,-1146,-7758
2023-01-09T15:32:10.665Z,log,gyro,10213012,423,241,-345
2023-01-09T15:32:10.716Z,log,acc,10222412,2180,-1114,-7674
2023-01-09T15:32:10.716Z,log,gyro,10222412,499,249,-296
2023-01-09T15:32:10.720Z,log,acc,10231811,2143,-1075,-7599
2023-01-09T15:32:10.720Z,log,gyro,10231811,541,225,-233
2023-01-09T15:32:10.720Z,log,acc,10241180,2107,-1083,-7579
2023-01-09T15:32:10.720Z,log,gyro,10241180,559,184,-161
2023-01-09T15:32:10.720Z,log,mag,10241302,-569,-2,558
2023-01-09T15:32:10.725Z,log,acc,10250579,2091,-1068,-7569
2023-01-09T15:32:10.725Z,log,gyro,10250579,544,133,-87
2023-01-09T15:32:10.725Z,log,acc,10259979,2102,-1090,-7598
2023-01-09T15:32:10.725Z,log,gyro,10259979,480,83,-17
2023-01-09T15:32:10.725Z,log,acc,10269378,2075,-1087,-7643
2023-01-09T15:32:10.725Z,log,gyro,10269378,369,33,46
2023-01-09T15:32:10.725Z,log,acc,10278778,2063,-1103,-7682
2023-01-09T15:32:10.729Z,log,gyro,10278778,240,-6,103
2023-01-09T15:32:10.729Z,log,mag,10278869,-572,-4,556
2023-01-09T15:32:10.777Z,log,acc,10288146,2103,-1107,-7747
2023-01-09T15:32:10.777Z,log,gyro,10288146,112,-21,164
2023-01-09T15:32:10.781Z,log,acc,10297546,2080,-1131,-7839
2023-01-09T15:32:10.781Z,log,gyro,10297546,-5,-18,219
2023-01-09T15:32:10.781Z,log,acc,10306945,2096,-1155,-7955
2023-01-09T15:32:10.781Z,log,gyro,10306945,-117,10,266
2023-01-09T15:32:10.785Z,log,acc,10316345,2120,-1192,-8007
2023-01-09T15:32:10.785Z,log,gyro,10316345,-218,72,301
2023-01-09T15:32:10.785Z,log,mag,10316436,-581,-5,558
2023-01-09T15:32:10.790Z,log,acc,10325744,2140,-1192,-8073
2023-01-09T15:32:10.790Z,log,gyro,10325744,-274,155,327
2023-01-09T15:32:10.790Z,log,acc,10335113,2127,-1230,-8087
2023-01-09T15:32:10.790Z,log,gyro,10335113,-287,259,347
2023-01-09T15:32:10.836Z,log,acc,10344512,2155,-1251,-8024
2023-01-09T15:32:10.836Z,log,gyro,10344512,-272,353,355
2023-01-09T15:32:10.836Z,log,acc,10353912,2148,-1257,-7955
2023-01-09T15:32:10.840Z,log,gyro,10353912,-261,422,350
2023-01-09T15:32:10.840Z,log,mag,10354003,-576,-3,556
2023-01-09T15:32:10.844Z,log,acc,10363311,2141,-1248,-7887
2023-01-09T15:32:10.844Z,log,gyro,10363311,-240,456,338
2023-01-09T15:32:10.844Z,log,acc,10372711,2129,-1258,-7820
2023-01-09T15:32:10.844Z,log,gyro,10372711,-204,462,320
2023-01-09T15:32:10.844Z,log,acc,10382080,2131,-1278,-7713
2023-01-09T15:32:10.844Z,log,gyro,10382080,-177,440,288
2023-01-09T15:32:10.844Z,log,acc,10391479,2125,-1283,-7593
2023-01-09T15:32:10.848Z,log,gyro,10391479,-176,388,240
2023-01-09T15:32:10.848Z,log,mag,10391571,-578,-2,553
2023-01-09T15:32:10.916Z,log,acc,10400878,2160,-1246,-7505
2023-01-09T15:32:10.916Z,log,gyro,10400878,-184,311,188
2023-01-09T15:32:10.920Z,log,acc,10410278,2124,-1206,-7491
2023-01-09T15:32:10.920Z,log,gyro,10410278,-182,229,141
2023-01-09T15:32:10.920Z,log,acc,10419677,2146,-1180,-7497
2023-01-09T15:32:10.920Z,log,gyro,10419677,-157,144,109
2023-01-09T15:32:10.920Z,log,acc,10429046,2144,-1124,-7491
2023-01-09T15:32:10.924Z,log,gyro,10429046,-120,56,100
2023-01-09T15:32:10.924Z,log,mag,10429138,-580,-2,554
2023-01-09T15:32:10.924Z,log,acc,10438446,2130,-1108,-7497
2023-01-09T15:32:10.928Z,log,gyro,10438446,-72,-30,107
2023-01-09T15:32:10.928Z,log,acc,10447845,2155,-1120,-7528
2023-01-09T15:32:10.928Z,log,gyro,10447845,-21,-105,123
2023-01-09T15:32:10.928Z,log,acc,10457244,2157,-1104,-7553
2023-01-09T15:32:10.928Z,log,gyro,10457244,12,-171,133
2023-01-09T15:32:10.960Z,log,acc,10466644,2151,-1097,-7626
2023-01-09T15:32:10.960Z,log,gyro,10466644,31,-226,137
2023-01-09T15:32:10.960Z,log,mag,10466735,-573,-6,562
2023-01-09T15:32:10.965Z,log,acc,10476013,2173,-1113,-7695
2023-01-09T15:32:10.965Z,log,gyro,10476013,35,-251,133
2023-01-09T15:32:10.965Z,log,acc,10485412,2184,-1115,-7756
2023-01-09T15:32:10.965Z,log,gyro,10485412,31,-255,127
